   0.0000000000000000        3.9971257095192652E-003   0.0000000000000000     
   5.0002500125006248E-005   5.7142907939760502E-003   1.8850487282528953E-003
   1.0000500025001250E-004   7.4314355732041310E-003   3.7700907581512742E-003
   1.5000750037501875E-004   9.1485539454808744E-003   5.6551193913644236E-003
   2.0001000050002499E-004   1.0865639809177485E-002   7.5401279296092305E-003
   2.5001250062503126E-004   1.2582687062780680E-002   9.4251096746739947E-003
   3.0001500075003750E-004   1.4299689604914380E-002   1.1310057928442214E-002
   3.5001750087504374E-004   1.6016641334361380E-002   1.3194965992916400E-002
   4.0002000100004999E-004   1.7733536150085029E-002   1.5079827170241875E-002
   4.5002250112505623E-004   1.9450367951250921E-002   1.6964634762730569E-002
   5.0002500125006252E-004   2.1167130637248562E-002   1.8849382072884821E-002
   5.5002750137506877E-004   2.2883818107713064E-002   2.0734062403421169E-002
   6.0003000150007501E-004   2.4600424262546796E-002   2.2618669057294177E-002
   6.5003250162508125E-004   2.6316943001941075E-002   2.4503195337720194E-002
   7.0003500175008749E-004   2.8033368226397851E-002   2.6387634548201176E-002
   7.5003750187509373E-004   2.9749693836751370E-002   2.8271979992548480E-002
   8.0004000200009997E-004   3.1465913734189839E-002   3.0156224974906640E-002
   8.5004250212510621E-004   3.3182021820277123E-002   3.2040362799777192E-002
   9.0004500225011246E-004   3.4898011996974378E-002   3.3924386772042417E-002
   9.5004750237511870E-004   3.6613878166661749E-002   3.5808290196989188E-002
   1.0000500025001250E-003   3.8329614232160032E-002   3.7692066380332734E-002
   1.0500525026251313E-003   4.0045214096752345E-002   3.9575708628240391E-002
   1.1000550027501375E-003   4.1760671664205773E-002   4.1459210247355466E-002
   1.1500575028751438E-003   4.3475980838793025E-002   4.3342564544820952E-002
   1.2000600030001500E-003   4.5191135525314140E-002   4.5225764828303344E-002
   1.2500625031251563E-003   4.6906129629118110E-002   4.7108804406016405E-002
   1.3000650032501625E-003   4.8620957056124535E-002   4.8991676586744963E-002
   1.3500675033751687E-003   5.0335611712845292E-002   5.0874374679868682E-002
   1.4000700035001750E-003   5.2050087506406183E-002   5.2756891995385802E-002
   1.4500725036251812E-003   5.3764378344568570E-002   5.4639221843936971E-002
   1.5000750037501875E-003   5.5478478135751054E-002   5.6521357536828971E-002
   1.5500775038751937E-003   5.7192380789051110E-002   5.8403292386058500E-002
   1.6000800040001999E-003   5.8906080214266694E-002   6.0285019704335925E-002
   1.6500825041252062E-003   6.0619570321917948E-002   6.2166532805109080E-002
   1.7000850042502124E-003   6.2332845023268808E-002   6.4047825002586989E-002
   1.7500875043752187E-003   6.4045898230348605E-002   6.5928889611763630E-002
   1.8000900045002249E-003   6.5758723855973769E-002   6.7809719948441718E-002
   1.8500925046252312E-003   6.7471315813769375E-002   6.9690309329256392E-002
